ID,DR,Gaia,RAhRAmRAs,DEdDEmDEs,Gmag,GBPmag,GRPmag,N,RMS,Mm,n_
W264,DR2,6045479348898886656,162305.43,-262544.1,18.73,19.24,17.78,3607,9.99,1.000,
W265,DR2,6045479181411387392,162305.47,-262640.9,19.04,19.17,17.65,3619,12.74,1.000,
W266,DR2,6045478940893189248,162305.49,-262755.1,18.33,18.84,17.44,3619,7.14,1.000,
W267,DR2,6045479181411379328,162305.52,-262701.1,17.82,17.75,16.54,3643,7.76,1.000,
W268,DR2,6045476600126540544,162305.53,-263004.2,18.52,19.02,17.61,3645,23.14,1.000,
W269,DR2,6045477394697283328,162305.65,-262936.2,18.71,18.48,17.25,3620,10.61,1.000,
W270,DR2,6045479353210104832,162305.67,-262511.6,17.01,17.51,16.26,3616,2.16,1.000,
W271,DR2,6045477356033709440,162305.69,-262948.8,18.94,19.37,17.94,3605,13.50,1.000,
W272,DR2,6045479181411391872,162305.78,-262623.5,18.92,19.41,17.88,3634,13.87,1.000,
W273,DR2,6045477394704941440,162305.81,-262841.8,17.04,17.57,16.26,3634,5.72,1.000,
W274,DR2,6045477463424421632,162305.82,-262831.5,17.55,18.09,16.74,3624,3.68,1.000,
W275,DR2,6045477394704931328,162305.84,-262904.1,16.33,16.89,15.57,3624,1.44,1.000,
W276,DR2,6045478940893342464,162305.86,-262731.9,17.86,18.40,17.02,3642,10.95,1.000,
W277,DR2,6045479181411381376,162305.99,-262652.7,14.42,15.17,13.57,3672,0.46,1.000,
W278,DR2,6045479181411394176,162306.00,-262611.9,17.37,17.90,16.59,3638,3.01,1.000,
W279,DR2,6045479353210091392,162306.05,-262552.7,17.66,18.16,16.86,3612,3.96,1.000,
W280,DR2,6045478940893175680,162306.07,-262817.6,18.56,19.07,17.64,3603,7.79,1.000,
W281,DR2,6045479181411393408,162306.08,-262614.9,18.89,19.29,17.95,3627,12.05,0.001,
W282,DR2,6045476604430927616,162306.09,-262945.6,17.00,17.51,16.26,3618,2.19,0.000,
W283,DR2,6045478940893342080,162306.14,-262745.8,18.28,18.81,17.40,3636,6.89,1.000,
W284,DR2,6045478940893179904,162306.20,-262807.8,18.07,18.05,16.74,3577,6.28,1.000,
W285,DR2,6045476604430912128,162306.22,-263009.8,15.97,16.61,15.18,3706,3.88,1.000,
W286,DR2,6045479181411374848,162306.27,-262709.2,17.63,18.17,16.82,3632,3.84,1.000,
W287,DR2,6045478872173693184,162306.29,-262832.2,17.07,17.61,16.30,3615,2.39,1.000,
W288,DR2,6045477394704917248,162306.30,-262931.2,17.70,18.22,16.88,3603,4.58,1.000,
W289,DR2,6045477394704932864,162306.30,-262855.4,17.05,17.56,16.27,3575,4.70,1.000,
W290,DR2,6045479181411390720,162306.32,-262621.4,17.76,18.12,16.54,3637,4.13,0.000,
W291,DR2,6045478940893181312,162306.34,-262803.4,18.48,19.00,17.57,3608,8.57,1.000,
W292,DR2,6045478936581860352,162306.34,-262730.7,18.13,18.65,17.23,3631,5.87,1.000,
W293,DR2,6045478940893341952,162306.46,-262750.9,19.08,19.55,18.09,3638,14.58,1.000,
W294,DR2,6045479284490611840,162306.48,-262559.9,18.02,18.53,17.18,3604,5.15,1.000,
W295,DR2,6045479177100072320,162306.49,-262703.8,18.78,19.29,17.82,3623,12.83,1.000,
W296,DR2,6045478975252941824,162306.58,-262713.2,18.06,18.63,17.21,3605,5.15,1.000,
W297,DR2,6045477394704913152,162306.61,-262934.7,16.53,17.05,15.77,3608,1.54,1.000,
W298,DR2,6045479181411378944,162306.63,-262652.0,17.37,17.89,16.58,3591,14.43,1.000,
W299,DR2,6045478970941613440,162306.64,-262719.7,18.87,19.39,17.87,3626,10.80,1.000,
W300,DR2,6045479284483109760,162306.65,-262600.5,18.70,19.17,17.76,3607,9.71,1.000,
W301,DR2,6045476604430916864,162306.70,-262956.1,17.93,18.46,17.12,3612,5.70,1.000,
W302,DR2,6045477394704919552,162306.72,-262921.8,16.65,17.19,15.89,3617,1.55,1.000,
W303,DR2,6045479353210102272,162306.72,-262510.6,17.20,17.72,16.44,3620,2.81,1.000,
W304,DR2,6045478872173696128,162306.80,-262818.2,17.01,17.49,16.17,3604,2.10,1.000,
W305,DR2,6045476634484893824,162306.81,-262937.8,18.65,18.94,17.84,3636,14.40,0.000,
W306,DR2,6045478940893189632,162307.16,-262738.4,18.48,19.00,17.58,3623,8.21,1.000,
W307,DR2,6045477394704920960,162307.17,-262914.1,17.72,18.22,16.91,3626,4.05,1.000,
W308,DR2,6045476634484893952,162307.25,-262930.3,18.91,19.27,17.92,3631,12.36,1.000,
W309,DR2,6045479177100141312,162307.34,-262618.6,17.41,17.95,16.62,3625,3.10,1.000,
W310,DR2,6045478867862316032,162307.37,-262810.4,18.64,19.09,17.67,3617,9.22,0.000,
W311,DR2,6045476638790658048,162307.40,-262945.9,18.12,18.61,17.29,3615,5.96,1.000,
W312,DR2,6045479353210096384,162307.41,-262526.3,18.11,18.64,17.26,3632,6.03,1.000,
W313,DR2,6045476638790668800,162307.43,-262927.6,16.60,17.13,15.86,3646,1.69,1.000,
W314,DR2,6045479177100115712,162307.44,-262635.1,18.92,19.38,17.94,3631,11.92,1.000,
W315,DR2,6045478872173693952,162307.44,-262818.0,17.94,18.46,17.11,3629,5.05,1.000,
W316,DR2,6045479280179381120,162307.46,-262607.6,18.15,18.65,17.28,3620,5.74,1.000,
W317,DR2,6045478867862315904,162307.46,-262814.7,18.40,18.93,17.50,3625,7.76,1.000,
W318,DR2,6045479284490608256,162307.59,-262601.3,18.50,19.04,17.60,3638,8.23,1.000,
W319,DR2,6045478975252935296,162307.61,-262716.8,17.83,18.37,16.99,3626,4.33,1.000,
W320,DR2,6045478872173686912,162307.70,-262835.1,17.01,17.53,16.23,3643,2.98,1.000,
W321,DR2,6045476638790644480,162307.75,-263004.6,16.06,16.65,15.29,3625,1.20,1.000,
W322,DR2,6045478872173684480,162307.84,-262838.4,15.91,16.41,14.99,3638,0.90,1.000,
W323,DR2,6045482823543718912,162307.89,-262155.3,17.05,17.57,16.32,3591,3.71,1.000,
W324,DR2,6045479348898923136,162307.92,-262518.4,17.51,17.68,17.03,3626,4.03,0.000,
W325,DR2,6045476634479200000,162307.00,-262947.8,18.56,19.03,17.67,3628,9.43,1.000,
W326,DR2,6045477394704917888,162308.04,-262911.6,16.24,16.77,15.44,3619,1.44,1.000,
W327,DR2,6045478872173678592,162308.09,-262849.7,17.82,18.36,17.01,3623,4.50,1.000,
W328,DR2,6045478940893180544,162308.16,-262748.9,17.00,17.51,16.21,3628,2.23,1.000,
W329,DR2,6045479353210096512,162308.17,-262518.2,17.24,17.76,16.45,3634,3.02,1.000,
W330,DR2,6045478872173674368,162308.17,-262856.4,17.64,18.15,16.79,3634,3.91,1.000,
W331,DR2,6045476638790639360,162308.22,-263008.3,17.64,18.15,16.85,3636,5.06,1.000,
W332,DR2,6045476638790671488,162308.22,-262915.7,16.10,16.72,15.31,3640,1.11,0.000,
W333,DR2,6045478970941660288,162308.33,-262650.7,18.94,19.36,18.00,3626,11.62,0.000,
W334,DR2,6045478872173864704,162308.34,-262829.3,16.33,16.88,15.59,3637,1.27,1.000,
W335,DR2,6045476638782998528,162308.40,-262935.2,17.94,18.40,17.10,3628,7.81,1.000,
W336,DR2,6045482716153446144,162308.42,-262300.8,17.59,18.06,16.83,3636,4.18,0.000,
W337,DR2,6045479280179405568,162308.43,-262544.2,18.31,18.84,17.43,3618,6.75,0.000,
W338,DR2,6045476638790660352,162308.52,-262931.7,17.35,17.87,16.60,3628,3.52,1.000,
W339,DR2,6045478975252928768,162308.55,-262724.8,17.41,17.94,16.63,3645,3.04,1.000,
W340,DR2,6045476638790673664,162308.56,-262908.6,16.17,16.74,15.41,3645,1.19,1.000,
W341,DR2,6045482823543712384,162308.57,-262214.1,18.79,19.29,17.85,3616,11.26,1.000,
W342,DR2,6045477394697288448,162308.58,-262905.1,18.85,19.22,17.84,3645,14.46,1.000,
W343,DR2,6045478975252939776,162308.59,-262658.9,18.64,19.15,17.70,3598,8.70,1.000,
W344,DR2,6045478872166533888,162308.60,-262829.7,18.67,19.09,17.72,3645,11.43,1.000,
W345,DR2,6045479280179422592,162308.60,-262532.9,19.06,19.40,18.13,3585,38.19,0.000,
W346,DR2,6045478872166125824,162308.60,-262753.1,18.29,18.59,17.25,3618,6.82,1.000,
W347,DR2,6045478867869313920,162308.60,-262900.2,17.65,18.13,16.76,3636,3.93,1.000,
W348,DR2,6045479284490606720,162308.61,-262557.9,16.84,17.41,16.06,3631,1.89,1.000,
W349,DR2,6045476638790636416,162308.62,-263008.2,18.92,19.35,17.96,3613,16.45,1.000,
W350,DR2,6045478872173676544,162308.69,-262848.4,17.93,18.47,17.12,3606,5.08,1.000,
W351,DR2,6045479387569835904,162308.69,-262508.2,17.74,18.27,16.92,3643,4.27,1.000,
W352,DR2,6045476638790662016,162308.72,-262927.5,17.57,18.11,16.78,3633,3.68,0.000,
W353,DR2,6045482716153424640,162308.73,-262313.6,18.05,18.61,17.21,3612,5.39,1.000,
W354,DR2,6045478867867888768,162308.77,-262756.4,19.09,19.53,18.09,3631,14.51,1.000,
W355,DR2,6045478970941606272,162308.79,-262727.7,18.50,18.98,17.48,3629,8.20,1.000,
W356,DR2,6045476638790647296,162308.79,-262951.1,16.06,16.62,15.30,3661,1.87,1.000,
W357,DR2,6045482823543706496,162308.80,-262241.8,17.00,17.53,16.26,3634,2.43,1.000,
W358,DR2,6045479383258726144,162308.83,-262419.7,18.15,18.68,17.30,3635,6.07,1.000,
W359,DR2,6045482716153446272,162308.86,-262303.9,18.77,19.35,17.84,3614,11.47,1.000,
W360,DR2,6045478867862320384,162308.86,-262806.8,19.01,19.44,17.99,3598,12.73,1.000,
W361,DR2,6045476638790671360,162308.87,-262909.6,17.86,18.37,17.04,3635,6.48,1.000,
W362,DR2,6045478975252933504,162308.94,-262708.4,19.09,19.51,17.99,3619,14.49,1.000,
W363,DR2,6045476638790659584,162308.96,-262928.3,18.00,18.45,17.18,3634,5.30,1.000,
W364,DR2,6045476638790652032,162309.04,-262940.0,14.26,14.97,13.44,3672,0.49,1.000,
W365,DR2,6045476638790645632,162309.05,-262951.5,17.52,18.00,16.73,3659,8.52,1.000,
W366,DR2,6045479280179363968,162309.08,-262613.7,17.63,17.94,16.51,3624,4.48,1.000,
W367,DR2,6045478975252931200,162309.08,-262713.0,17.69,18.22,16.88,3631,4.06,1.000,
W368,DR2,6045476638782924160,162309.09,-263007.3,19.10,19.50,18.11,3596,38.89,1.000,
W369,DR2,6045478867862252416,162309.13,-262856.4,19.03,19.28,18.20,3636,12.57,0.027,
W370,DR2,6045479284490594304,162309.13,-262627.7,18.77,19.22,17.75,3620,9.89,1.000,
W371,DR2,6045476634479188480,162309.14,-263000.4,15.70,16.35,14.89,3651,0.93,1.000,
W372,DR2,6045479318850354944,162309.17,-262520.0,17.41,18.04,16.54,3531,52.53,0.024,
W373,DR2,6045482720464476544,162309.18,-262344.6,18.04,18.58,17.19,3622,6.12,1.000,
W374,DR2,6045479318850352512,162309.25,-262525.1,13.47,15.19,12.20,3677,0.26,0.000,
W375,DR2,6045479078332160384,162309.26,-262638.3,18.50,18.97,17.53,3622,8.08,1.000,
W376,DR2,6045478906533433600,162309.27,-262758.6,18.64,19.14,17.70,3622,9.55,1.000,
W377,DR2,6045478975252922880,162309.28,-262731.2,17.39,17.90,16.62,3618,2.90,1.000,
W378,DR2,6045482823543709568,162309.29,-262221.6,16.74,17.27,16.01,3594,2.12,1.000,
W379,DR2,6045476638790635264,162309.29,-263003.1,17.60,17.71,16.63,3608,6.99,1.000,
W380,DR2,6045482754824225664,162309.31,-262255.2,17.46,18.00,16.67,3628,3.33,1.000,
W381,DR2,6045478872173693696,162309.31,-262802.6,18.40,18.87,17.48,3627,7.10,1.000,
W382,DR2,6045478872173690112,162309.32,-262810.0,19.06,19.56,18.09,3620,12.73,1.000,
W383,DR2,6045476638790635648,162309.42,-263001.5,17.38,17.86,16.53,3610,7.27,1.000,
W384,DR2,6045478975252939392,162309.44,-262652.3,18.68,19.18,17.71,3617,10.27,1.000,
W385,DR2,6045476565761065344,162309.50,-263010.9,18.47,18.92,17.56,3622,11.52,1.000,
W386,DR2,6045479284483088384,162309.51,-262602.2,17.47,17.93,16.59,3622,3.52,1.000,
W387,DR2,6045478975252922496,162309.51,-262729.8,18.56,19.04,17.65,3632,9.06,1.000,
W388,DR2,6045482716153379840,162309.56,-262353.7,18.38,18.93,17.48,3621,7.55,1.000,
W389,DR2,6045478116251774464,162309.56,-262909.2,18.94,19.34,17.92,3628,11.18,1.000,
W390,DR2,6045479765526969856,162309.56,-262418.1,18.75,19.31,17.81,3633,10.32,1.000,
W391,DR2,6045479280179418624,162309.59,-262536.7,18.65,19.22,17.67,3639,16.26,1.000,
W392,DR2,6045482716153388672,162309.61,-262346.9,17.96,18.51,17.12,3636,5.32,1.000,
W393,DR2,6045479280179364608,162309.62,-262612.2,17.94,18.48,17.08,3639,5.04,1.000,
W394,DR2,6045479284490595840,162309.63,-262620.5,17.27,17.81,16.48,3629,2.56,1.000,
W395,DR2,6045482720464481152,162309.64,-262328.1,16.26,16.81,15.51,3648,1.31,1.000,
W396,DR2,6045476638790655616,162309.66,-262927.4,17.77,18.28,16.95,3633,4.44,1.000,
W397,DR2,6045482819232706560,162309.72,-262208.3,19.03,19.58,18.07,3590,25.59,1.000,
W398,DR2,6045479387569846400,162309.75,-262422.8,18.60,19.13,17.70,3649,8.50,1.000,
W399,DR2,6045476565765181952,162309.76,-263011.0,18.61,19.02,17.69,3623,11.65,1.000,
W400,DR2,6045479078332157696,162309.76,-262642.1,18.70,19.67,17.36,3621,9.75,0.000,
W401,DR2,6045478116259412864,162309.77,-262915.7,17.01,17.52,16.27,3634,2.34,1.000,
W402,DR2,6045482754824227200,162309.78,-262246.4,17.39,17.91,16.61,3634,3.56,1.000,
W403,DR2,6045478867862303360,162309.78,-262818.8,18.64,19.13,17.74,3609,9.02,1.000,
W404,DR2,6045479387569840000,162309.80,-262444.0,18.84,19.49,17.81,3593,10.29,1.000,
W405,DR2,6045479074027760768,162309.80,-262650.0,18.12,18.63,17.26,3631,6.19,1.000,
W406,DR2,6045479078332158848,162309.83,-262639.3,18.83,19.22,17.85,3609,11.33,1.000,
W407,DR2,6045476638790653184,162309.83,-262931.5,18.08,18.56,17.24,3633,6.84,1.000,
W408,DR2,6045482819232687488,162309.86,-262228.3,18.48,18.97,17.63,3617,8.59,0.000,
W409,DR2,6045478975252934016,162309.89,-262658.1,17.12,17.64,16.35,3639,2.35,1.000,
W410,DR2,6045478116259619584,162309.89,-262849.8,17.68,18.20,16.90,3639,4.34,1.000,
W411,DR2,6045478872173678208,162309.91,-262833.9,13.99,14.72,13.15,3681,0.43,1.000,
W412,DR2,6045479318850356480,162309.92,-262508.3,18.99,19.51,17.97,3630,13.47,1.000,
W413,DR2,6045476638790639744,162309.94,-262951.9,18.85,19.26,17.60,3633,12.64,,N.D.
W414,DR2,6045478872173688448,162309.95,-262809.2,17.46,17.97,16.69,3623,3.26,1.000,
W415,DR2,6045478116259618560,162309.98,-262906.1,16.83,17.34,16.09,3637,1.86,1.000,
W416,DR2,6045478867867889280,162309.99,-262827.9,18.58,18.95,17.64,2462,71.92,0.000,
W417,DR2,6045476570071150592,162310.07,-263009.0,16.74,17.21,15.94,3636,2.04,1.000,
W418,DR2,6045478116251765376,162310.11,-262908.9,18.42,18.93,17.55,3634,8.29,1.000,
W419,DR2,6045478906533431680,162310.12,-262756.2,16.53,17.05,15.79,3625,1.46,1.000,
W420,DR2,6045479284490599296,162310.13,-262607.2,16.82,17.38,16.03,3622,1.85,1.000,
W421,DR2,6045479078332149760,162310.13,-262654.0,18.39,18.87,17.48,3651,9.67,1.000,
W422,DR2,6045478906533433472,162310.14,-262750.7,17.14,17.42,16.20,3652,2.71,1.000,
W423,DR2,6045478906533441152,162310.15,-262731.8,16.98,17.49,16.23,3627,2.17,1.000,
W424,DR2,6045476638790636032,162310.16,-262954.2,18.09,18.57,17.23,3634,5.89,1.000,
W425,DR2,6045478867867889408,162310.17,-262839.0,18.86,19.17,17.80,3354,54.81,1.000,
W426,DR2,6045476638790653568,162310.18,-262927.6,17.41,17.91,16.64,3635,3.52,1.000,
W427,DR2,6045479387569836032,162310.19,-262454.0,17.29,17.84,16.50,3624,2.78,1.000,
W428,DR2,6045479318850350080,162310.19,-262526.1,16.81,17.38,16.02,3637,4.08,1.000,
W429,DR2,6045479387569841024,162310.20,-262436.8,18.12,18.67,17.23,3634,5.69,1.000,
W430,DR2,6045478975252924544,162310.22,-262718.6,18.67,19.18,17.72,3618,9.52,1.000,
W431,DR2,6045482922311945088,162310.24,-262142.0,18.84,19.27,18.02,3617,15.48,0.003,
W432,DR2,6045478902222105728,162310.27,-262739.4,18.48,18.99,17.57,3607,11.85,1.000,
W433,DR2,6045478116259411584,162310.33,-262913.5,16.36,16.89,15.63,3639,1.33,1.000,
W434,DR2,6045479284490601600,162310.34,-262559.1,16.38,17.02,15.56,3644,1.40,1.000,
W435,DR2,6045476634489100416,162310.35,-262931.1,16.58,17.09,15.84,3633,1.72,1.000,
W436,DR2,6045482754824227072,162310.37,-262241.2,17.12,17.65,16.35,3583,6.16,1.000,
W437,DR2,6045478906533429504,162310.41,-262759.2,17.76,18.26,16.96,3622,4.80,1.000,
W438,DR2,6045478111953645696,162310.44,-262925.0,18.48,18.87,17.56,3620,8.30,0.000,
W439,DR2,6045478116259423744,162310.47,-262850.5,16.36,16.89,15.63,3652,1.37,1.000,
W440,DR2,6045476570071147520,162310.49,-263011.5,18.17,18.72,17.33,3635,7.94,1.000,
W441,DR2,6045478872173680896,162310.49,-262821.5,18.59,19.04,17.69,3611,9.16,1.000,
W442,DR2,6045479078332153088,162310.51,-262645.5,18.09,18.60,17.23,3619,9.64,1.000,
W443,DR2,6045478906533439616,162310.55,-262731.9,18.49,18.98,17.59,3636,11.05,1.000,
W444,DR2,6045482720464477696,162310.58,-262328.5,17.08,17.62,16.31,3634,2.61,1.000,
W445,DR2,6045476638790637696,162310.59,-262947.7,18.69,19.27,17.69,3633,12.00,0.034,
W446,DR2,6045478116259399808,162310.59,-262930.3,17.85,18.32,17.00,3636,6.00,1.000,
W447,DR2,6045482926622932352,162310.60,-262135.4,16.89,17.50,16.11,3629,3.12,0.000,
W448,DR2,6045482922311940352,162310.63,-262147.7,18.38,18.95,17.50,3616,11.11,1.000,
W449,DR2,6045478116259618816,162310.64,-262857.8,16.03,16.64,15.24,3651,0.97,1.000,
W450,DR2,6045479765526963328,162310.64,-262430.1,17.22,17.77,16.43,3633,2.75,1.000,
W451,DR2,6045478872173674624,162310.65,-262833.9,17.71,18.18,16.90,3613,7.89,1.000,
W452,DR2,6045478116259422464,162310.66,-262850.0,17.47,17.96,16.68,3656,3.86,1.000,
W453,DR2,6045476638790645376,162310.66,-262937.0,17.17,17.69,16.42,3633,3.04,1.000,
W454,DR2,6045478111947976576,162310.66,-262922.0,18.61,19.07,17.72,3635,9.62,1.000,
W455,DR2,6045478872166067456,162310.67,-262824.4,18.37,18.85,17.28,3605,7.31,0.000,
W456,DR2,6045476570064046720,162310.73,-263005.5,18.92,19.33,17.97,3621,11.01,1.000,
W457,DR2,6045479765526975104,162310.79,-262338.0,16.83,17.28,15.88,3651,1.98,1.000,
W458,DR2,6045479765519513600,162310.80,-262339.6,18.55,,,3634,8.68,1.000,
W459,DR2,6045476570071155968,162310.83,-262952.3,18.90,19.36,17.90,3627,15.13,1.000,
W460,DR2,6045479078332161024,162310.90,-262621.8,16.58,17.13,15.82,3631,1.76,1.000,
W461,DR2,6045479078332156672,162310.94,-262633.3,17.64,18.12,16.80,3527,31.02,1.000,
W462,DR2,6045478111948017664,162310.94,-262901.7,18.50,19.00,17.62,3638,8.99,1.000,
W463,DR2,6045479074020937984,162310.97,-262609.6,18.44,18.96,17.52,3620,7.68,1.000,
W464,DR2,6045478111949300096,162310.99,-262937.0,18.20,18.68,17.35,3615,7.44,1.000,
W465,DR2,6045479765526966528,162310.99,-262415.5,18.27,18.83,17.33,3618,6.15,1.000,
W466,DR2,6045478116259424384,162311.03,-262842.9,17.26,17.77,16.50,3634,2.86,1.000,
W467,DR2,6045482926615494528,162311.04,-262202.1,18.26,17.78,16.92,3595,16.46,1.000,
W468,DR2,6045478116259427200,162311.05,-262837.2,17.45,17.90,16.65,3625,3.43,1.000,
W469,DR2,6045478906533419904,162311.05,-262814.9,16.27,16.78,15.50,3617,1.22,1.000,
W470,DR2,6045476570071152128,162311.06,-262957.1,19.15,19.66,18.10,3621,16.13,0.686,
W471,DR2,6045478116259618048,162311.06,-262911.8,17.18,17.67,16.44,3628,2.74,1.000,
W472,DR2,6045478906525813248,162311.06,-262813.3,19.55,,,3631,7.60,1.000,
W473,DR2,6045478906533441664,162311.09,-262722.0,16.88,17.48,16.08,3641,1.97,0.000,
W474,DR2,6045478906533433856,162311.10,-262741.4,14.68,15.38,13.83,3643,0.44,1.000,
W475,DR2,6045482754824230016,162311.17,-262219.6,17.25,17.78,16.48,3633,3.15,1.000,
W476,DR2,6045482926622925440,162311.17,-262201.4,17.03,17.56,16.22,3573,4.23,0.000,
W477,DR2,6045482754824225536,162311.17,-262238.5,14.80,15.58,13.92,3623,1.16,0.000,
W478,DR2,6045479078332147968,162311.18,-262650.5,17.28,17.79,16.50,3627,12.16,1.000,
W479,DR2,6045476570071143168,162311.20,-263010.1,17.70,18.19,16.89,3637,4.67,1.000,
W480,DR2,6045478872173674240,162311.26,-262828.7,16.40,16.92,15.66,3620,1.34,1.000,
W481,DR2,6045478116259426048,162311.29,-262836.8,17.00,17.48,16.21,3636,2.38,1.000,
W482,DR2,6045479314539156864,162311.31,-262535.7,18.57,19.14,17.58,3631,8.49,1.000,
W483,DR2,6045478116259617792,162311.36,-262926.2,18.18,18.37,17.00,3630,7.05,1.000,
W484,DR2,6045482754824224896,162311.39,-262241.7,17.30,17.82,16.51,3533,11.88,1.000,
W485,DR2,6045479078332142080,162311.39,-262701.5,18.47,18.98,17.54,3651,9.94,0.004,
W486,DR2,6045478902222031232,162311.43,-262823.4,18.92,19.33,18.00,3630,16.90,0.000,
W487,DR2,6045478906525809664,162311.45,-262812.2,17.43,17.88,16.59,3628,4.00,1.000,
W488,DR2,6045479078324617600,162311.47,-262631.6,18.43,18.84,17.35,1711,143.52,1.000,
W489,DR2,6045482754816772864,162311.49,-262253.9,19.06,18.94,17.81,3629,13.42,0.001,
W490,DR2,6045478906525806720,162311.50,-262814.6,18.86,19.20,17.81,3592,12.58,1.000,
W491,DR2,6045479078332149632,162311.52,-262641.1,13.37,14.16,12.48,3681,0.47,1.000,
W492,DR2,6045476570071151744,162311.54,-262953.1,18.13,18.63,17.29,3655,13.83,1.000,
W493,DR2,6045478906533426688,162311.57,-262754.4,17.89,18.40,17.08,3641,4.54,1.000,
W494,DR2,6045479074020862208,162311.58,-262659.6,18.33,18.84,17.42,3638,9.12,1.000,
W495,DR2,6045479078324595968,162311.59,-262648.1,18.36,18.74,17.28,3567,44.16,1.000,
W496,DR2,6045476570071142912,162311.60,-263004.8,18.14,18.28,16.89,3623,6.38,1.000,
W497,DR2,6045478906533431424,162311.61,-262743.3,17.42,17.94,16.64,3614,7.19,1.000,
W498,DR2,6045478906533420544,162311.61,-262808.1,18.65,18.75,17.35,3631,10.29,1.000,
W499,DR2,6045478116252276480,162311.70,-262937.8,18.87,19.29,17.90,2328,152.16,1.000,
W500,DR2,6045478906533416064,162311.76,-262817.7,18.15,18.66,17.31,3624,6.33,1.000,
W501,DR2,6045479318850350464,162311.82,-262508.5,17.58,17.90,16.34,3603,4.61,1.000,
W502,DR2,6045478906533420416,162311.96,-262805.5,18.38,18.88,17.54,3641,7.58,1.000,
W503,DR2,6045478906533424768,162311.98,-262756.4,17.29,17.80,16.52,3636,2.88,1.000,
W504,DR2,6045479318850348672,162311.98,-262513.9,16.34,16.96,15.54,3642,1.19,1.000,
W505,DR2,6045479009612660096,162311.99,-262708.2,18.35,19.12,17.24,3639,6.91,0.000,
W506,DR2,6045478116259617536,162311.00,-262928.6,17.23,17.76,16.46,3632,3.11,0.000,
W507,DR2,6045479009605089920,162312.02,-262712.2,18.29,18.81,17.41,3647,6.67,1.000,
W508,DR2,6045478047540140544,162312.04,-262944.0,13.86,14.59,13.01,3664,0.43,1.000,
W509,DR2,6045478116259406592,162312.07,-262904.0,17.71,18.18,16.88,3635,4.12,1.000,
W510,DR2,6045478906533417216,162312.08,-262812.4,18.39,18.94,17.53,3635,8.31,1.000,
W511,DR2,6045479799886713984,162312.10,-262322.8,16.56,17.10,15.79,3617,2.13,1.000,
W512,DR2,6045482754824216704,162312.13,-262312.5,15.44,16.23,14.54,3595,0.92,0.000,
W513,DR2,6045478906525844736,162312.22,-262739.9,17.49,17.80,16.46,3635,3.76,1.000,
W514,DR2,6045482857903444992,162312.24,-262209.7,18.32,18.89,17.41,3375,112.83,1.000,
W515,DR2,6045478116259407360,162312.28,-262901.2,17.59,18.12,16.80,3640,3.75,1.000,
W516,DR2,6045479005308317440,162312.31,-262722.2,18.53,,,3649,8.60,1.000,
W517,DR2,6045478906533423232,162312.34,-262755.5,18.91,19.39,17.97,3630,16.76,1.000,
W518,DR2,6045479009612651392,162312.36,-262721.1,17.56,17.89,16.43,3646,3.41,1.000,
W519,DR2,6045482754824223616,162312.36,-262239.5,18.03,18.56,17.19,3618,6.58,1.000,
W520,DR2,6045478150619167232,162312.36,-262822.3,16.44,16.96,15.69,3641,1.32,1.000,
